rorg,rdes,Origin,Dest
639,763,Cincinnati Northern Kentucky In,Quad City                      
2219,2591,Denver Intl                    ,Quad City                      
495,587,Dallas-Fort Worth International,Quad City                      
8,15,Des Moines International       ,Quad City                      
337,416,Detroit Metropolitan-Wayne Coun,Quad City                      
96,602,Joe Foss                       ,Quad City                      
0,0,George Bush Intercontinental   ,Quad City                      
32,23,McCarran International         ,Quad City                      
1,0,Blue Grass                     ,Quad City                      
219,367,Kansas City International      ,Quad City                      
215,295,Orlando International          ,Quad City                      
162,233,Memphis International          ,Quad City                      
0,0,Dane County Regional           ,Quad City                      
747,1110,Minneapolis-St Paul Intl       ,Quad City                      
531,766,Eppley Airfield                ,Quad City                      
4308,4909,Chicago O'Hare International   ,Quad City                      
1,0,Norfolk International          ,Quad City                      
585,692,Phoenix Sky Harbor Internationa,Quad City                      
1864,2409,Greater Peoria Regional        ,Quad City                      
1,0,Springfield-Branson Regional   ,Quad City                      
6739,9943,Lambert-St Louis International ,Quad City                      
14,25,Sioux Gateway                  ,Quad City                      
0,0,McGhee-Tyson                   ,Quad City                      
1,0,Alexandria International       ,Monroe Regional                
6111,6616,William B Hartsfield-Atlanta In,Monroe Regional                
2703,3763,Dallas-Fort Worth International,Monroe Regional                
812,935,Huntsville International       ,Monroe Regional                
1434,1650,George Bush Intercontinental   ,Monroe Regional                
999,1053,Jackson International          ,Monroe Regional                
2012,2345,Montgomery Regional Apt        ,Monroe Regional                
1577,1809,Mobile Regional                ,Monroe Regional                
1,1,Raleigh-Durham International   ,Monroe Regional                
0,1,Savannah International         ,Monroe Regional                
5234,6500,Shreveport Regional            ,Monroe Regional                
24621,26789,William B Hartsfield-Atlanta In,Mobile Regional                
787,872,Birmingham International       ,Mobile Regional                
2711,2354,Nashville International        ,Mobile Regional                
5739,6788,Baton Rouge Metropolitan       ,Mobile Regional                
2012,1787,Charlotte/Douglas International,Mobile Regional                
126,137,Cincinnati Northern Kentucky In,Mobile Regional                
5309,5093,Dallas-Fort Worth International,Mobile Regional                
177,353,Gulfport-Biloxi Regional       ,Mobile Regional                
2609,3091,George Bush Intercontinental   ,Mobile Regional                
861,1044,Jackson International          ,Mobile Regional                
1,1,Lafayette Regional             ,Mobile Regional                
1406,2175,Memphis International          ,Mobile Regional                
0,0,New Orleans International      ,Mobile Regional                
93,80,Chicago O'Hare International   ,Mobile Regional                
2555,3080,Pensacola Regional             ,Mobile Regional                
1592,1800,Shreveport Regional            ,Mobile Regional                
0,0,Fresno Yosemite International  ,Modesto City-County-Harry Sham 
796,1229,Los Angeles International      ,Modesto City-County-Harry Sham 
0,0,Santa Barbara Municipal        ,Modesto City-County-Harry Sham 
2330,2984,San Francisco International    ,Modesto City-County-Harry Sham 
1222,1189,Bismarck Municipal             ,Minot International            
197,76,Denver Intl                    ,Minot International            
5915,9155,Minneapolis-St Paul Intl       ,Minot International            
553,533,Austin Straubel International  ,Marquette County Airport       
13,12,General Mitchell International ,Marquette County Airport       
427,402,Dane County Regional           ,Marquette County Airport       
