rorg,rdes,Origin,Dest
5513,5776,McCarran International         ,Austin-Bergstrom International 
4999,5665,Los Angeles International      ,Austin-Bergstrom International 
3702,5078,Lubbock International          ,Austin-Bergstrom International 
0,1,Adams                          ,Austin-Bergstrom International 
2682,3860,Midland International          ,Austin-Bergstrom International 
305,399,Kansas City International      ,Austin-Bergstrom International 
2147,1733,Orlando International          ,Austin-Bergstrom International 
860,558,Chicago Midway                 ,Austin-Bergstrom International 
5297,7322,Memphis International          ,Austin-Bergstrom International 
114,238,McAllen Miller International   ,Austin-Bergstrom International 
173,269,Miami International            ,Austin-Bergstrom International 
0,2,Monroe Regional                ,Austin-Bergstrom International 
2595,3532,Minneapolis-St Paul Intl       ,Austin-Bergstrom International 
249,234,New Orleans International      ,Austin-Bergstrom International 
132,177,Will Rogers World              ,Austin-Bergstrom International 
360,376,Ontario International          ,Austin-Bergstrom International 
23045,22255,Chicago O'Hare International   ,Austin-Bergstrom International 
0,1,Palm Beach International       ,Austin-Bergstrom International 
1,1,Panama City-Bay County Internat,Austin-Bergstrom International 
101,64,Philadelphia Intl              ,Austin-Bergstrom International 
20273,24301,Phoenix Sky Harbor Internationa,Austin-Bergstrom International 
1329,1099,Pittsburgh International       ,Austin-Bergstrom International 
0,1,Pensacola Regional             ,Austin-Bergstrom International 
1068,1323,Raleigh-Durham International   ,Austin-Bergstrom International 
5,2,Reno/Tahoe International       ,Austin-Bergstrom International 
1784,1326,San Diego International-Lindber,Austin-Bergstrom International 
5563,7362,San Antonio International      ,Austin-Bergstrom International 
1,1,Savannah International         ,Austin-Bergstrom International 
135,149,Seattle-Tacoma Intl            ,Austin-Bergstrom International 
1165,1269,San Francisco International    ,Austin-Bergstrom International 
0,1,Shreveport Regional            ,Austin-Bergstrom International 
3122,4833,San Jose International         ,Austin-Bergstrom International 
1290,1796,Salt Lake City Intl            ,Austin-Bergstrom International 
1,0,Sacramento International       ,Austin-Bergstrom International 
88,93,John Wayne /Orange Co          ,Austin-Bergstrom International 
4304,5693,Lambert-St Louis International ,Austin-Bergstrom International 
0,0,Tallahassee Regional           ,Austin-Bergstrom International 
540,600,Tampa International            ,Austin-Bergstrom International 
86,114,Tulsa International            ,Austin-Bergstrom International 
231,235,Tucson International           ,Austin-Bergstrom International 
4,4,McGhee-Tyson                   ,Austin-Bergstrom International 
0,1,Eglin Air Force Base           ,Austin-Bergstrom International 
8207,9038,William B Hartsfield-Atlanta In,Asheville Regional             
764,741,Baltimore-Washington Internatio,Asheville Regional             
12601,12984,Charlotte/Douglas International,Asheville Regional             
861,999,Cincinnati Northern Kentucky In,Asheville Regional             
302,366,Detroit Metropolitan-Wayne Coun,Asheville Regional             
929,1364,Newark Intl                    ,Asheville Regional             
1,1,Greenville-Spartanburg         ,Asheville Regional             
628,648,George Bush Intercontinental   ,Asheville Regional             
128,184,Minneapolis-St Paul Intl       ,Asheville Regional             
0,1,Tri-Cities Regional            ,Asheville Regional             
1,0,McGhee-Tyson                   ,Asheville Regional             
346,567,Lehigh Valley International    ,Wilkes-Barre/Scranton Intl     
3925,4412,William B Hartsfield-Atlanta In,Wilkes-Barre/Scranton Intl     
512,477,Baltimore-Washington Internatio,Wilkes-Barre/Scranton Intl     
174,147,Charlotte/Douglas International,Wilkes-Barre/Scranton Intl     
1554,2003,Cincinnati Northern Kentucky In,Wilkes-Barre/Scranton Intl     
300,341,Detroit Metropolitan-Wayne Coun,Wilkes-Barre/Scranton Intl     
36,28,Elmira/Corning Regional        ,Wilkes-Barre/Scranton Intl     
1,0,Greenville-Spartanburg         ,Wilkes-Barre/Scranton Intl     
95,129,Harrisburg Intl                ,Wilkes-Barre/Scranton Intl     
1,0,General Mitchell International ,Wilkes-Barre/Scranton Intl     
1661,1751,Chicago O'Hare International   ,Wilkes-Barre/Scranton Intl     
2175,2456,Philadelphia Intl              ,Wilkes-Barre/Scranton Intl     
9797,9907,Pittsburgh International       ,Wilkes-Barre/Scranton Intl     
1,0,Lehigh Valley International    ,Kalamazoo County               
332,328,William B Hartsfield-Atlanta In,Kalamazoo County               
0,0,Wilkes-Barre/Scranton Intl     ,Kalamazoo County               
0,0,Burlington International       ,Kalamazoo County               
1651,2238,Cincinnati Northern Kentucky In,Kalamazoo County               
3134,3188,James M Cox Dayton Intl        ,Kalamazoo County               
5769,8426,Detroit Metropolitan-Wayne Coun,Kalamazoo County               
106,113,Austin Straubel International  ,Kalamazoo County               
683,1705,Capital City                   ,Kalamazoo County               
2314,3016,Minneapolis-St Paul Intl       ,Kalamazoo County               
5373,6039,Chicago O'Hare International   ,Kalamazoo County               
1131,956,Pittsburgh International       ,Kalamazoo County               
4,3,South Bend Regional            ,Kalamazoo County               
1,1,Toledo Express                 ,Kalamazoo County               
0,1,Lehigh Valley International    ,Bradley International          
15,48,Albany Cty                     ,Bradley International          
21961,23299,William B Hartsfield-Atlanta In,Bradley International          
2,1,Wilkes-Barre/Scranton Intl     ,Bradley International          
2586,2827,Nashville International        ,Bradley International          
1331,1984,Gen Edw L Logan Intl           ,Bradley International          
10,11,Burlington International       ,Bradley International          
1868,2276,Buffalo Niagara Intl           ,Bradley International          
18489,17920,Baltimore-Washington Internatio,Bradley International          
5744,7557,Cleveland-Hopkins Intl         ,Bradley International          
12443,11779,Charlotte/Douglas International,Bradley International          
94,116,Port Columbus Intl             ,Bradley International          
11188,12173,Cincinnati Northern Kentucky In,Bradley International          
41,36,James M Cox Dayton Intl        ,Bradley International          
11250,12313,Ronald Reagan Washington Nation,Bradley International          
2067,1946,Denver Intl                    ,Bradley International          
12128,10985,Dallas-Fort Worth International,Bradley International          
11713,15492,Detroit Metropolitan-Wayne Coun,Bradley International          
6126,6798,Newark Intl                    ,Bradley International          
5079,5797,Fort Lauderdale-Hollywood Int'l,Bradley International          
9082,11018,Washington Dulles International,Bradley International          
1270,1348,George Bush Intercontinental   ,Bradley International          
265,287,Indianapolis International     ,Bradley International          
108,181,Long Island - MacArthur        ,Bradley International          
1251,1789,John F Kennedy Intl            ,Bradley International          
1255,1039,McCarran International         ,Bradley International          
427,403,Los Angeles International      ,Bradley International          
829,826,LaGuardia                      ,Bradley International          
10556,12383,Orlando International          ,Bradley International          
1,1,Harrisburg Intl                ,Bradley International          
3078,2666,Chicago Midway                 ,Bradley International          
2389,3115,Miami International            ,Bradley International          
302,384,General Mitchell International ,Bradley International          
5982,8653,Minneapolis-St Paul Intl       ,Bradley International          
38631,39154,Chicago O'Hare International   ,Bradley International          
4543,5296,Palm Beach International       ,Bradley International          
19444,19279,Philadelphia Intl              ,Bradley International          
1384,1352,Phoenix Sky Harbor Internationa,Bradley International          
14487,14359,Pittsburgh International       ,Bradley International          
75,236,Theodore F Green State         ,Bradley International          
119,213,Portland International Jetport ,Bradley International          
6319,7060,Raleigh-Durham International   ,Bradley International          
139,218,Greater Rochester Int'l        ,Bradley International          
432,584,Southwest Florida International,Bradley International          
643,647,San Francisco International    ,Bradley International          
2401,2834,Luis Munoz Marin International ,Bradley International          
63,55,Salt Lake City Intl            ,Bradley International          
1,1,Sarasota Bradenton Internationa,Bradley International          
7942,10118,Lambert-St Louis International ,Bradley International          
1,2,Stewart                        ,Bradley International          
2559,1794,Syracuse-Hancock Intl          ,Bradley International          
5392,5954,Tampa International            ,Bradley International          
5461,9335,Ted Stevens Anchorage Internati,Bethel                         
0,0,Denver Intl                    ,Scotts Bluff County            
0,0,Ted Stevens Anchorage Internati,Boeing Field/King County Intl  
94,83,Burbank-Glendale-Pasadena      ,Meadows                        
148,296,Denver Intl                    ,Meadows                        
3294,2745,Dallas-Fort Worth International,Meadows                        
32,35,Fresno Yosemite International  ,Meadows                        
735,945,George Bush Intercontinental   ,Meadows                        
1,0,Inyokern                       ,Meadows                        
511,873,McCarran International         ,Meadows                        
2440,3129,Los Angeles International      ,Meadows                        
1,0,Modesto City-County-Harry Sham ,Meadows                        
21,26,Monterey Peninsula             ,Meadows                        
1,0,Metropolitan Oakland Internatio,Meadows                        
62,83,Ontario International          ,Meadows                        
0,0,Oxnard                         ,Meadows                        
668,1030,Phoenix Sky Harbor Internationa,Meadows                        
