rorg,rdes,Origin,Dest
0,0,Greenbrier Valley              ,Charlotte/Douglas International
0,0,Lynchburg Municipal-Preston Gle,Charlotte/Douglas International
16,224,Kansas City International      ,Charlotte/Douglas International
243,1195,Orlando International          ,Charlotte/Douglas International
7,149,Harrisburg Intl                ,Charlotte/Douglas International
4,145,Chicago Midway                 ,Charlotte/Douglas International
26,250,Memphis International          ,Charlotte/Douglas International
1,3,Montgomery Regional Apt        ,Charlotte/Douglas International
34,306,Manchester                     ,Charlotte/Douglas International
167,1527,Miami International            ,Charlotte/Douglas International
3,45,General Mitchell International ,Charlotte/Douglas International
0,0,Melbourne International        ,Charlotte/Douglas International
1,8,Mobile Regional                ,Charlotte/Douglas International
50,1030,Minneapolis-St Paul Intl       ,Charlotte/Douglas International
25,541,New Orleans International      ,Charlotte/Douglas International
34,351,Myrtle Beach International     ,Charlotte/Douglas International
0,0,Albert J Ellis                 ,Charlotte/Douglas International
508,3859,Chicago O'Hare International   ,Charlotte/Douglas International
30,448,Norfolk International          ,Charlotte/Douglas International
12,532,Palm Beach International       ,Charlotte/Douglas International
0,4,Portland Intl                  ,Charlotte/Douglas International
1,4,Newport News/Williamsburg Inter,Charlotte/Douglas International
150,3467,Philadelphia Intl              ,Charlotte/Douglas International
10,742,Phoenix Sky Harbor Internationa,Charlotte/Douglas International
104,1024,Pittsburgh International       ,Charlotte/Douglas International
14,111,Pensacola Regional             ,Charlotte/Douglas International
66,565,Theodore F Green State         ,Charlotte/Douglas International
7,53,Portland International Jetport ,Charlotte/Douglas International
58,850,Raleigh-Durham International   ,Charlotte/Douglas International
16,370,Richmond International         ,Charlotte/Douglas International
0,0,Roanoke Regional/ Woodrum      ,Charlotte/Douglas International
15,197,Greater Rochester Int'l        ,Charlotte/Douglas International
13,362,Southwest Florida International,Charlotte/Douglas International
4,317,San Diego International-Lindber,Charlotte/Douglas International
0,0,San Antonio International      ,Charlotte/Douglas International
31,290,Savannah International         ,Charlotte/Douglas International
1,10,Louisville International-Standi,Charlotte/Douglas International
2,282,Seattle-Tacoma Intl            ,Charlotte/Douglas International
3,683,San Francisco International    ,Charlotte/Douglas International
0,0,Shreveport Regional            ,Charlotte/Douglas International
1,490,Luis Munoz Marin International ,Charlotte/Douglas International
2,17,Salt Lake City Intl            ,Charlotte/Douglas International
6,122,Sarasota Bradenton Internationa,Charlotte/Douglas International
7,342,Lambert-St Louis International ,Charlotte/Douglas International
0,137,Cyril E. King                  ,Charlotte/Douglas International
0,44,Henry E. Rohlsen               ,Charlotte/Douglas International
0,0,Stewart                        ,Charlotte/Douglas International
13,275,Syracuse-Hancock Intl          ,Charlotte/Douglas International
0,2,Tallahassee Regional           ,Charlotte/Douglas International
269,1177,Tampa International            ,Charlotte/Douglas International
1,2,Tri-Cities Regional            ,Charlotte/Douglas International
0,0,McGhee-Tyson                   ,Charlotte/Douglas International
0,0,Northwest Arkansas Regional    ,Charlotte/Douglas International
150,985,William B Hartsfield-Atlanta In,Port Columbus Intl             
0,0,Austin-Bergstrom International ,Port Columbus Intl             
15,13,Bradley International          ,Port Columbus Intl             
5,247,Nashville International        ,Port Columbus Intl             
179,746,Gen Edw L Logan Intl           ,Port Columbus Intl             
0,0,Burlington International       ,Port Columbus Intl             
76,866,Baltimore-Washington Internatio,Port Columbus Intl             
0,0,Columbia Metropolitan          ,Port Columbus Intl             
0,0,Akron-Canton Regional          ,Port Columbus Intl             
63,294,Cleveland-Hopkins Intl         ,Port Columbus Intl             
35,598,Charlotte/Douglas International,Port Columbus Intl             
136,547,Cincinnati Northern Kentucky In,Port Columbus Intl             
0,0,James M Cox Dayton Intl        ,Port Columbus Intl             
91,206,Ronald Reagan Washington Nation,Port Columbus Intl             
32,284,Denver Intl                    ,Port Columbus Intl             
487,1225,Dallas-Fort Worth International,Port Columbus Intl             
102,1419,Detroit Metropolitan-Wayne Coun,Port Columbus Intl             
177,1145,Newark Intl                    ,Port Columbus Intl             
27,20,Fort Lauderdale-Hollywood Int'l,Port Columbus Intl             
0,0,Fort Wayne International       ,Port Columbus Intl             
0,0,Kent County International      ,Port Columbus Intl             
0,1,Piedmont Triad International   ,Port Columbus Intl             
31,352,Washington Dulles International,Port Columbus Intl             
178,425,George Bush Intercontinental   ,Port Columbus Intl             
0,0,Indianapolis International     ,Port Columbus Intl             
0,1,Jacksonville International     ,Port Columbus Intl             
199,642,John F Kennedy Intl            ,Port Columbus Intl             
21,1066,McCarran International         ,Port Columbus Intl             
2,69,Los Angeles International      ,Port Columbus Intl             
369,1270,LaGuardia                      ,Port Columbus Intl             
0,0,Adams                          ,Port Columbus Intl             
2,92,Kansas City International      ,Port Columbus Intl             
36,370,Orlando International          ,Port Columbus Intl             
174,1497,Chicago Midway                 ,Port Columbus Intl             
26,227,Memphis International          ,Port Columbus Intl             
38,257,Miami International            ,Port Columbus Intl             
11,180,General Mitchell International ,Port Columbus Intl             
36,829,Minneapolis-St Paul Intl       ,Port Columbus Intl             
0,0,Metropolitan Oakland Internatio,Port Columbus Intl             
626,3844,Chicago O'Hare International   ,Port Columbus Intl             
0,0,Palm Beach International       ,Port Columbus Intl             
35,754,Philadelphia Intl              ,Port Columbus Intl             
10,713,Phoenix Sky Harbor Internationa,Port Columbus Intl             
0,6,Pittsburgh International       ,Port Columbus Intl             
63,353,Raleigh-Durham International   ,Port Columbus Intl             
80,84,Southwest Florida International,Port Columbus Intl             
0,0,Louisville International-Standi,Port Columbus Intl             
6,30,Salt Lake City Intl            ,Port Columbus Intl             
0,1,Sarasota Bradenton Internationa,Port Columbus Intl             
25,263,Lambert-St Louis International ,Port Columbus Intl             
58,354,Tampa International            ,Port Columbus Intl             
18,33,William B Hartsfield-Atlanta In,University of Illinois-Willard 
43,149,Cincinnati Northern Kentucky In,University of Illinois-Willard 
0,0,James M Cox Dayton Intl        ,University of Illinois-Willard 
87,202,Dallas-Fort Worth International,University of Illinois-Willard 
333,1661,Chicago O'Hare International   ,University of Illinois-Willard 
0,0,Greater Peoria Regional        ,University of Illinois-Willard 
0,0,Pittsburgh International       ,University of Illinois-Willard 
0,0,Lambert-St Louis International ,University of Illinois-Willard 
7,25,Minneapolis-St Paul Intl       ,Houghton County Memorial       
2,0,Billings Logan Intl            ,Yellowstone Regional           
0,0,Natrona County Intl            ,Yellowstone Regional           
22,105,Denver Intl                    ,Yellowstone Regional           
37,444,Salt Lake City Intl            ,Yellowstone Regional           
0,0,Albuquerque International      ,City of Colorado Springs Muni  
0,0,Amarillo International         ,City of Colorado Springs Muni  
40,362,William B Hartsfield-Atlanta In,City of Colorado Springs Muni  
0,0,Austin-Bergstrom International ,City of Colorado Springs Muni  
0,0,Birmingham International       ,City of Colorado Springs Muni  
0,0,Billings Logan Intl            ,City of Colorado Springs Muni  
0,0,Bismarck Municipal             ,City of Colorado Springs Muni  
0,0,Nashville International        ,City of Colorado Springs Muni  
0,0,Boise Air Terminal             ,City of Colorado Springs Muni  
0,0,Burlington International       ,City of Colorado Springs Muni  
0,0,Burbank-Glendale-Pasadena      ,City of Colorado Springs Muni  
0,0,Baltimore-Washington Internatio,City of Colorado Springs Muni  
0,0,Gallatin                       ,City of Colorado Springs Muni  
0,0,Eastern Iowa                   ,City of Colorado Springs Muni  
0,0,Cleveland-Hopkins Intl         ,City of Colorado Springs Muni  
62,361,Cincinnati Northern Kentucky In,City of Colorado Springs Muni  
222,1263,Denver Intl                    ,City of Colorado Springs Muni  
616,1089,Dallas-Fort Worth International,City of Colorado Springs Muni  
0,0,Durango-La Plata County        ,City of Colorado Springs Muni  
0,0,Des Moines International       ,City of Colorado Springs Muni  
0,0,Detroit Metropolitan-Wayne Coun,City of Colorado Springs Muni  
0,0,El Paso International          ,City of Colorado Springs Muni  
0,0,Mahlon Sweet                   ,City of Colorado Springs Muni  
0,0,Newark Intl                    ,City of Colorado Springs Muni  
0,0,Hector International           ,City of Colorado Springs Muni  
0,0,Fresno Yosemite International  ,City of Colorado Springs Muni  
0,0,Joe Foss                       ,City of Colorado Springs Muni  
0,0,Walker                         ,City of Colorado Springs Muni  
292,460,George Bush Intercontinental   ,City of Colorado Springs Muni  
0,0,Wichita Mid-Continent          ,City of Colorado Springs Muni  
0,0,Indianapolis International     ,City of Colorado Springs Muni  
1,55,McCarran International         ,City of Colorado Springs Muni  
15,498,Los Angeles International      ,City of Colorado Springs Muni  
0,0,Adams                          ,City of Colorado Springs Muni  
0,2,Lincoln Municipal              ,City of Colorado Springs Muni  
1,66,Kansas City International      ,City of Colorado Springs Muni  
0,0,Memphis International          ,City of Colorado Springs Muni  
0,0,Rogue Valley International     ,City of Colorado Springs Muni  
0,0,General Mitchell International ,City of Colorado Springs Muni  
0,0,Quad City                      ,City of Colorado Springs Muni  
0,0,Dane County Regional           ,City of Colorado Springs Muni  
0,0,Missoula International         ,City of Colorado Springs Muni  
51,494,Minneapolis-St Paul Intl       ,City of Colorado Springs Muni  
0,0,Montrose Regional              ,City of Colorado Springs Muni  
0,0,Metropolitan Oakland Internatio,City of Colorado Springs Muni  
0,0,Will Rogers World              ,City of Colorado Springs Muni  
0,0,Eppley Airfield                ,City of Colorado Springs Muni  
